chrX	AUGUSTUS	gene	57513944	57514602	.	-	.	ID=gene-Fcf1-dl7;Name=Fcf1-dl7;origin=de_novo
chrX	AUGUSTUS	gene	59387108	59388403	.	-	.	ID=gene-Hprt1-dl5;Name=Hprt1-dl5;origin=de_novo
chrX	AUGUSTUS	gene	61002799	61004154	.	+	.	ID=gene-Hars1;Name=Hars1;origin=de_novo
chrX	AUGUSTUS	gene	65183409	65184671	.	+	.	ID=gene-Rbm22-dl1;Name=Rbm22-dl1;origin=de_novo
chrX	AUGUSTUS	gene	65472728	65475322	.	-	.	ID=gene-Vps37b-dl1;Name=Vps37b-dl1;origin=de_novo
chrX	AUGUSTUS	gene	66275514	66276395	.	+	.	ID=gene-Rps2-dl3;Name=Rps2-dl3;origin=de_novo
chrX	AUGUSTUS	gene	66484991	66486379	.	-	.	ID=gene-Eef1a1;Name=Eef1a1;origin=de_novo
chrX	AUGUSTUS	gene	71689151	71689932	.	-	.	ID=gene-Ska2-dl12;Name=Ska2-dl12;origin=de_novo
chrX	AUGUSTUS	gene	71797948	71798901	.	+	.	ID=gene-Rplp0-dl10;Name=Rplp0-dl10;origin=de_novo
chrX	AUGUSTUS	gene	71826074	71827760	.	-	.	ID=gene-Eef1a1-dl49;Name=Eef1a1-dl49;origin=de_novo
chrX	AUGUSTUS	gene	73712327	73713703	.	+	.	ID=gene-Fkbp4-dl1;Name=Fkbp4-dl1;origin=de_novo
chrX	AUGUSTUS	gene	73890021	73891337	.	+	.	ID=gene-Dph1-dl2;Name=Dph1-dl2;origin=de_novo
chrX	AUGUSTUS	gene	75317292	75318360	.	-	.	ID=gene-Sumo1-dl1;Name=Sumo1-dl1;origin=de_novo
chrX	AUGUSTUS	gene	83613703	83614481	.	+	.	ID=gene-Ranbp1-dl2;Name=Ranbp1-dl2;origin=de_novo
chrX	GeneMark.hmm3	gene	84358411	84358782	.	+	.	ID=gene-Cox7c-dl2;Name=Cox7c-dl2;origin=de_novo
chrX	AUGUSTUS	gene	88790968	88791495	.	-	.	ID=gene-Prdx1-dl5;Name=Prdx1-dl5;origin=de_novo
chrX	AUGUSTUS	gene	90068453	90068922	.	-	.	ID=gene-Rps25-dl15;Name=Rps25-dl15;origin=de_novo
chrX	AUGUSTUS	gene	94363251	94365781	.	+	.	ID=gene-Rpsa-dl2;Name=Rpsa-dl2;origin=de_novo
chrX	AUGUSTUS	gene	98262991	98272490	.	+	.	ID=gene-Hmgn5;Name=Hmgn5;origin=de_novo
chrX	AUGUSTUS	gene	99877796	99879511	.	+	.	ID=gene-Kpna2-dl6;Name=Kpna2-dl6;origin=de_novo
chrX	AUGUSTUS	gene	99971762	99972955	.	-	.	ID=gene-Ythdf1-dl1;Name=Ythdf1-dl1;origin=de_novo
chrX	AUGUSTUS	gene	100568318	100570056	.	-	.	ID=gene-Mrpl49-dl2;Name=Mrpl49-dl2;origin=de_novo
chrX	AUGUSTUS	gene	106104070	106108836	.	+	.	ID=gene-Cebpz-dl2;Name=Cebpz-dl2;origin=de_novo
chrX	GeneMark.hmm3	gene	106645902	106646165	.	+	.	ID=gene-Pomp-dl2;Name=Pomp-dl2;origin=de_novo
chrX	AUGUSTUS	gene	107071777	107074251	.	-	.	ID=gene-Pabpc1l2a-dl1;Name=Pabpc1l2a-dl1;origin=de_novo
chrX	AUGUSTUS	gene	107931093	107931989	.	+	.	ID=gene-Tubb4b-dl2;Name=Tubb4b-dl2;origin=de_novo
chrX	AUGUSTUS	gene	108948156	108948617	.	+	.	ID=gene-Sap18-dl5;Name=Sap18-dl5;origin=de_novo
chrX	AUGUSTUS	gene	115439415	115440194	.	+	.	ID=gene-Rpl7-dl7;Name=Rpl7-dl7;origin=de_novo
chrX	AUGUSTUS	gene	118243036	118246064	.	+	.	ID=gene-Zxdb-dl1;Name=Zxdb-dl1;origin=de_novo
chrX	AUGUSTUS	gene	128644002	128644430	.	+	.	ID=gene-Rpl13a-dl6;Name=Rpl13a-dl6;origin=de_novo
chrX	AUGUSTUS	gene	129095890	129096360	.	+	.	ID=gene-Rpl23a;Name=Rpl23a;origin=de_novo
chrX	AUGUSTUS	gene	129255231	129255678	.	-	.	ID=gene-Rpl28-dl5;Name=Rpl28-dl5;origin=de_novo
chrX	AUGUSTUS	gene	131265967	131271819	.	+	.	ID=gene-Nudt11-dl1;Name=Nudt11-dl1;origin=de_novo
chrX	AUGUSTUS	gene	135384244	135386142	.	-	.	ID=gene-Sdhd-dl2;Name=Sdhd-dl2;origin=de_novo
chrX	AUGUSTUS	gene	135987496	135989211	.	-	.	ID=gene-Rpa3-dl1;Name=Rpa3-dl1;origin=de_novo
chrX	AUGUSTUS	gene	136095600	136096254	.	+	.	ID=gene-Fcf1-dl8;Name=Fcf1-dl8;origin=de_novo
chrX	AUGUSTUS	gene	141348383	141348718	.	+	.	ID=gene-Uqcrb;Name=Uqcrb;origin=de_novo
chrX	AUGUSTUS	gene	141764966	141767281	.	-	.	ID=gene-Itm2b-dl2;Name=Itm2b-dl2;origin=de_novo
chrX	AUGUSTUS	gene	141855194	141857273	.	-	.	ID=gene-Smu1-dl1;Name=Smu1-dl1;origin=de_novo
chrX	AUGUSTUS	gene	142874758	142875405	.	-	.	ID=gene-Hmgb1-dl1;Name=Hmgb1-dl1;origin=de_novo
chrX	AUGUSTUS	gene	146724818	146725159	.	+	.	ID=gene-Fth1-dl7;Name=Fth1-dl7;origin=de_novo
chrX	AUGUSTUS	gene	147900597	147901022	.	+	.	ID=gene-Ska2-dl13;Name=Ska2-dl13;origin=de_novo
chrX	AUGUSTUS	gene	148909423	148910874	.	-	.	ID=gene-H2ap;Name=H2ap;origin=de_novo
chrX	GeneMark.hmm3	gene	160444925	160445608	.	+	.	ID=gene-Fth1-dl8;Name=Fth1-dl8;origin=de_novo
chrX	AUGUSTUS	gene	160834238	160835743	.	-	.	ID=gene-Ruvbl1-dl2;Name=Ruvbl1-dl2;origin=de_novo
chrX	AUGUSTUS	gene	161272225	161273202	.	-	.	ID=gene-Akr1a1-dl1;Name=Akr1a1-dl1;origin=de_novo
chrX	AUGUSTUS	gene	161332268	161333218	.	-	.	ID=gene-Akr1b8-dl3;Name=Akr1b8-dl3;origin=de_novo
chrX	AUGUSTUS	gene	161661447	161663207	.	+	.	ID=gene-Crcp-dl1;Name=Crcp-dl1;origin=de_novo
chrX	AUGUSTUS	gene	161742208	161743296	.	-	.	ID=gene-Mageb4-dl1;Name=Mageb4-dl1;origin=de_novo
chrX	AUGUSTUS	gene	162843327	162844295	.	+	.	ID=gene-Sec13-dl1;Name=Sec13-dl1;origin=de_novo
chrX	AUGUSTUS	gene	167420934	167422028	.	-	.	ID=gene-Mageb3-dl1;Name=Mageb3-dl1;origin=de_novo
chrX	AUGUSTUS	gene	171091855	171093375	.	+	.	ID=gene-Ugp2-dl1;Name=Ugp2-dl1;origin=de_novo
chrX	AUGUSTUS	gene	174772362	174773416	.	-	.	ID=gene-Chmp4b-dl1;Name=Chmp4b-dl1;origin=de_novo
chrX	gmst	gene	179249156	179249383	.	-	.	ID=gene-Cox6c-dl4;Name=Cox6c-dl4;origin=de_novo
chrX	AUGUSTUS	gene	183210766	183212497	.	+	.	ID=gene-Eef1a1-dl50;Name=Eef1a1-dl50;origin=de_novo
chrX	AUGUSTUS	gene	185662140	185665394	.	+	.	ID=gene-Rplp0-dl11;Name=Rplp0-dl11;origin=de_novo
chrX	AUGUSTUS	gene	188912355	188914458	.	+	.	ID=gene-Ywhah-dl2;Name=Ywhah-dl2;origin=de_novo
chrX	AUGUSTUS	gene	188928212	188930316	.	-	.	ID=gene-Ywhah-dl3;Name=Ywhah-dl3;origin=de_novo
chrX	gmst	gene	193215054	193281714	.	+	.	ID=gene-Pudp-dl2;Name=Pudp-dl2;origin=de_novo
chrX	AUGUSTUS	gene	197079533	197081309	.	+	.	ID=gene-Pin4-dl2;Name=Pin4-dl2;origin=de_novo
chrX	AUGUSTUS	gene	197701051	197702751	.	+	.	ID=gene-Med4-dl2;Name=Med4-dl2;origin=de_novo
chrX	AUGUSTUS	gene	197736687	197737251	.	+	.	ID=gene-Rpl27-dl7;Name=Rpl27-dl7;origin=de_novo
chrY	AUGUSTUS	gene	4824204	4824857	.	-	.	ID=gene-Rpl10a-dl10;Name=Rpl10a-dl10;origin=de_novo
chrY	AUGUSTUS	gene	13382200	13382853	.	+	.	ID=gene-Rpl10a-dl11;Name=Rpl10a-dl11;origin=de_novo
chrY	AUGUSTUS	gene	31516698	31517351	.	-	.	ID=gene-Rpl10a-dl12;Name=Rpl10a-dl12;origin=de_novo
chrY	AUGUSTUS	gene	37398497	37399150	.	+	.	ID=gene-Rpl10a-dl13;Name=Rpl10a-dl13;origin=de_novo
chrY	AUGUSTUS	gene	39046906	39048228	.	+	.	ID=gene-Psmc1-dl3;Name=Psmc1-dl3;origin=de_novo
chrY	AUGUSTUS	gene	40377977	40379801	.	+	.	ID=gene-Cct4-dl2;Name=Cct4-dl2;origin=de_novo
chrY	AUGUSTUS	gene	46307301	46308158	.	+	.	ID=gene-Psmc1-dl4;Name=Psmc1-dl4;origin=de_novo
chrY	AUGUSTUS	gene	58976481	58977218	.	+	.	ID=gene-Chchd2-dl1;Name=Chchd2-dl1;origin=de_novo
chrY	AUGUSTUS	gene	64474482	64474994	.	+	.	ID=gene-Ube2g1-dl1;Name=Ube2g1-dl1;origin=de_novo
chrY	AUGUSTUS	gene	68354277	68368602	.	+	.	ID=gene-Ddx3y;Name=Ddx3y;origin=de_novo
chrY	gmst	gene	68408754	68736545	.	+	.	ID=gene-Uty;Name=Uty;origin=de_novo
chrY	AUGUSTUS	gene	68574923	68576432	.	-	.	ID=gene-Rps15-dl1;Name=Rps15-dl1;origin=de_novo
chrY	AUGUSTUS	gene	68768664	68769784	.	+	.	ID=gene-Rpl13-dl16;Name=Rpl13-dl16;origin=de_novo
chr1	AUGUSTUS	gene	520363	520995	.	+	.	ID=gene-Rpl13-dl1;Name=Rpl13-dl1;origin=de_novo
chr1	AUGUSTUS	gene	1046500	1047001	.	-	.	ID=gene-Sfta2;Name=Sfta2;origin=de_novo
chr1	AUGUSTUS	gene	1833429	1834509	.	-	.	ID=gene-Cdk1-dl1;Name=Cdk1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	2229430	2229807	.	-	.	ID=gene-Rps25-dl1;Name=Rps25-dl1;origin=de_novo
chr1	AUGUSTUS	gene	2266625	2267056	.	+	.	ID=gene-Rps23-dl1;Name=Rps23-dl1;origin=de_novo
chr1	AUGUSTUS	gene	6145436	6145690	.	-	.	ID=gene-Rps20-dl1;Name=Rps20-dl1;origin=de_novo
chr1	AUGUSTUS	gene	11584238	11585556	.	-	.	ID=gene-Snrpe-dl1;Name=Snrpe-dl1;origin=de_novo
chr1	gmst	gene	11764869	11765399	.	-	.	ID=gene-Ywhah-dl1;Name=Ywhah-dl1;origin=de_novo
chr1	AUGUSTUS	gene	15564361	15565616	.	+	.	ID=gene-Eif5a2-dl1;Name=Eif5a2-dl1;origin=de_novo
chr1	AUGUSTUS	gene	15814635	15815186	.	-	.	ID=gene-Larp7-dl1;Name=Larp7-dl1;origin=de_novo
chr1	AUGUSTUS	gene	19889213	19890407	.	+	.	ID=gene-Rpl13-dl2;Name=Rpl13-dl2;origin=de_novo
chr1	AUGUSTUS	gene	25263813	25264139	.	+	.	ID=gene-Snrpg-dl1;Name=Snrpg-dl1;origin=de_novo
chr1	AUGUSTUS	gene	26440232	26442532	.	-	.	ID=gene-Itfg2-dl1;Name=Itfg2-dl1;origin=de_novo
chr1	AUGUSTUS	gene	28048613	28049866	.	+	.	ID=gene-Hmox1-dl1;Name=Hmox1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	32650025	32650651	.	-	.	ID=gene-Ccdc25-dl1;Name=Ccdc25-dl1;origin=de_novo
chr1	AUGUSTUS	gene	35382613	35383566	.	+	.	ID=gene-Klf17-dl1;Name=Klf17-dl1;origin=de_novo
chr1	gmst	gene	35953263	35958307	.	+	.	ID=gene-Eif3a-dl1;Name=Eif3a-dl1;origin=de_novo
chr1	AUGUSTUS	gene	39133208	39133642	.	-	.	ID=gene-Sod1-dl1;Name=Sod1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	40122716	40124953	.	+	.	ID=gene-Sem1-dl1;Name=Sem1-dl1;origin=de_novo
chr1	GeneMark.hmm3	gene	41670511	41670825	.	+	.	ID=gene-Rpl27a-dl1;Name=Rpl27a-dl1;origin=de_novo
chr1	AUGUSTUS	gene	41670879	41671488	.	-	.	ID=gene-Lsm3-dl1;Name=Lsm3-dl1;origin=de_novo
chr1	AUGUSTUS	gene	41704251	41706569	.	+	.	ID=gene-Rps3-dl1;Name=Rps3-dl1;origin=de_novo
chr1	gmst	gene	43129065	43129804	.	-	.	ID=gene-Eef1b2-dl1;Name=Eef1b2-dl1;origin=de_novo
chr1	gmst	gene	50573205	50598584	.	+	.	ID=gene-Mrln;Name=Mrln;origin=de_novo
chr1	gmst	gene	53769877	53775178	.	+	.	ID=gene-Cops9;Name=Cops9;origin=de_novo
chr1	gmst	gene	59183234	59184758	.	+	.	ID=gene-Rpl35-dl1;Name=Rpl35-dl1;origin=de_novo
chr1	AUGUSTUS	gene	59311884	59312657	.	-	.	ID=gene-Prdx3-dl1;Name=Prdx3-dl1;origin=de_novo
chr1	AUGUSTUS	gene	59472797	59474507	.	-	.	ID=gene-Itm2b-dl1;Name=Itm2b-dl1;origin=de_novo
chr1	gmst	gene	61500039	61500302	.	-	.	ID=gene-Cdk2ap1-dl1;Name=Cdk2ap1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	68953401	68953997	.	+	.	ID=gene-Prdx1-dl1;Name=Prdx1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	69018654	69019031	.	+	.	ID=gene-Rps25-dl2;Name=Rps25-dl2;origin=de_novo
chr1	AUGUSTUS	gene	73253244	73256717	.	+	.	ID=gene-Mtap-dl1;Name=Mtap-dl1;origin=de_novo
chr1	AUGUSTUS	gene	75647781	75648020	.	+	.	ID=gene-Snrpe-dl2;Name=Snrpe-dl2;origin=de_novo
chr1	gmst	gene	76245120	76248189	.	+	.	ID=gene-Copb2-dl1;Name=Copb2-dl1;origin=de_novo
chr1	AUGUSTUS	gene	86182701	86183393	.	-	.	ID=gene-Rpl27a-dl2;Name=Rpl27a-dl2;origin=de_novo
chr1	AUGUSTUS	gene	86662505	86663062	.	+	.	ID=gene-Stmn1-dl1;Name=Stmn1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	89048367	89050346	.	+	.	ID=gene-Hdac1-dl1;Name=Hdac1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	90957407	91064256	.	-	.	ID=gene-Fam117b;Name=Fam117b;origin=de_novo
chr1	GeneMark.hmm3	gene	90995607	90998817	.	+	.	ID=gene-Snw1-dl1;Name=Snw1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	93408967	93409374	.	+	.	ID=gene-Rps17-dl1;Name=Rps17-dl1;origin=de_novo
chr1	AUGUSTUS	gene	97792942	97794390	.	+	.	ID=gene-Hdac1-dl2;Name=Hdac1-dl2;origin=de_novo
chr1	AUGUSTUS	gene	103082313	103083813	.	-	.	ID=gene-Rpl27a-dl3;Name=Rpl27a-dl3;origin=de_novo
chr1	AUGUSTUS	gene	103192662	103194217	.	-	.	ID=gene-Hmgn2-dl1;Name=Hmgn2-dl1;origin=de_novo
chr1	AUGUSTUS	gene	108629864	108630884	.	-	.	ID=gene-Stmn1-dl2;Name=Stmn1-dl2;origin=de_novo
chr1	AUGUSTUS	gene	116337858	116339045	.	-	.	ID=gene-Gnl3-dl1;Name=Gnl3-dl1;origin=de_novo
chr1	AUGUSTUS	gene	121580552	121582309	.	-	.	ID=gene-Dhfr-dl1;Name=Dhfr-dl1;origin=de_novo
chr1	AUGUSTUS	gene	123127173	123128385	.	-	.	ID=gene-Snx3-dl1;Name=Snx3-dl1;origin=de_novo
chr1	AUGUSTUS	gene	123430313	123431920	.	+	.	ID=gene-Snw1-dl2;Name=Snw1-dl2;origin=de_novo
chr1	AUGUSTUS	gene	134759001	134759765	.	+	.	ID=gene-Pgam1-dl1;Name=Pgam1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	138006815	138007442	.	-	.	ID=gene-Rps7-dl1;Name=Rps7-dl1;origin=de_novo
chr1	AUGUSTUS	gene	140102075	140102416	.	-	.	ID=gene-Eif1-dl1;Name=Eif1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	157506890	157507243	.	-	.	ID=gene-Mycbp-dl1;Name=Mycbp-dl1;origin=de_novo
chr1	AUGUSTUS	gene	157743375	157744066	.	+	.	ID=gene-Cdc26-dl1;Name=Cdc26-dl1;origin=de_novo
chr1	AUGUSTUS	gene	163221670	163222726	.	+	.	ID=gene-Snrpd1-dl1;Name=Snrpd1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	163476898	163477942	.	+	.	ID=gene-Dstn-dl1;Name=Dstn-dl1;origin=de_novo
chr1	AUGUSTUS	gene	164078049	164081374	.	+	.	ID=gene-Ctrb1-dl1;Name=Ctrb1-dl1;origin=de_novo
chr1	AUGUSTUS	gene	164946165	164947241	.	-	.	ID=gene-Srpra-dl1;Name=Srpra-dl1;origin=de_novo
chr2	AUGUSTUS	gene	3118472	3118825	.	+	.	ID=gene-Eif4ebp2-dl1;Name=Eif4ebp2-dl1;origin=de_novo
chr2	AUGUSTUS	gene	3255020	3255708	.	+	.	ID=gene-Med29-dl1;Name=Med29-dl1;origin=de_novo
chr2	AUGUSTUS	gene	3859014	3862107	.	+	.	ID=gene-Osbpl11-dl1;Name=Osbpl11-dl1;origin=de_novo
chr2	AUGUSTUS	gene	4259610	4259936	.	+	.	ID=gene-Eif4ebp2-dl2;Name=Eif4ebp2-dl2;origin=de_novo
chr2	AUGUSTUS	gene	5051080	5053183	.	+	.	ID=gene-Atg12-dl1;Name=Atg12-dl1;origin=de_novo
chr2	AUGUSTUS	gene	5301470	5303295	.	-	.	ID=gene-Rab2a-dl1;Name=Rab2a-dl1;origin=de_novo
chr2	AUGUSTUS	gene	11670315	11670929	.	+	.	ID=gene-Sap18-dl2;Name=Sap18-dl2;origin=de_novo
chr2	AUGUSTUS	gene	14188659	14188904	.	+	.	ID=gene-Nedd8-dl5;Name=Nedd8-dl5;origin=de_novo
chr2	AUGUSTUS	gene	17971069	17980638	.	-	.	ID=gene-Fxyd7;Name=Fxyd7;origin=de_novo
chr2	AUGUSTUS	gene	18464772	18465213	.	-	.	ID=gene-Hspe1-dl6;Name=Hspe1-dl6;origin=de_novo
chr2	AUGUSTUS	gene	19038708	19040484	.	+	.	ID=gene-Ccnb1-dl4;Name=Ccnb1-dl4;origin=de_novo
chr2	AUGUSTUS	gene	19606525	19609716	.	-	.	ID=gene-Cebpg;Name=Cebpg;origin=de_novo
chr2	AUGUSTUS	gene	20756873	20757495	.	+	.	ID=gene-Bccip-dl1;Name=Bccip-dl1;origin=de_novo
chr2	AUGUSTUS	gene	20763755	20764048	.	+	.	ID=gene-Mrpl50-dl2;Name=Mrpl50-dl2;origin=de_novo
chr2	AUGUSTUS	gene	20848889	20849469	.	-	.	ID=gene-Rps23-dl4;Name=Rps23-dl4;origin=de_novo
chr2	AUGUSTUS	gene	21379616	21380251	.	+	.	ID=gene-Rpl13-dl7;Name=Rpl13-dl7;origin=de_novo
chr2	AUGUSTUS	gene	26723248	26725002	.	-	.	ID=gene-Arpc1b-dl1;Name=Arpc1b-dl1;origin=de_novo
chr2	AUGUSTUS	gene	27117752	27118604	.	+	.	ID=gene-Psma2-dl3;Name=Psma2-dl3;origin=de_novo
chr2	AUGUSTUS	gene	28351149	28352085	.	+	.	ID=gene-Srp14-dl2;Name=Srp14-dl2;origin=de_novo
chr2	AUGUSTUS	gene	29792970	29794679	.	-	.	ID=gene-Mycbp-dl2;Name=Mycbp-dl2;origin=de_novo
chr2	AUGUSTUS	gene	30673660	30674358	.	+	.	ID=gene-Inafm1;Name=Inafm1;origin=de_novo
chr2	AUGUSTUS	gene	32274559	32275947	.	+	.	ID=gene-Eef1a1-dl14;Name=Eef1a1-dl14;origin=de_novo
chr2	AUGUSTUS	gene	33052946	33055929	.	-	.	ID=gene-Saxo3;Name=Saxo3;origin=de_novo
chr2	AUGUSTUS	gene	34120779	34128449	.	+	.	ID=gene-Napsa-dl1;Name=Napsa-dl1;origin=de_novo
chr2	AUGUSTUS	gene	34532228	34533389	.	-	.	ID=gene-Slc25a5-dl2;Name=Slc25a5-dl2;origin=de_novo
chr2	AUGUSTUS	gene	34913616	34916526	.	+	.	ID=gene-Klk4-dl1;Name=Klk4-dl1;origin=de_novo
chr2	AUGUSTUS	gene	35535784	35539574	.	-	.	ID=gene-Klk4-dl2;Name=Klk4-dl2;origin=de_novo
chr2	AUGUSTUS	gene	36617534	36619192	.	-	.	ID=gene-Sh3bgrl-dl2;Name=Sh3bgrl-dl2;origin=de_novo
chr2	AUGUSTUS	gene	40693440	40694164	.	-	.	ID=gene-Atg12-dl2;Name=Atg12-dl2;origin=de_novo
chr2	AUGUSTUS	gene	41407443	41407917	.	-	.	ID=gene-Pomp-dl1;Name=Pomp-dl1;origin=de_novo
chr2	AUGUSTUS	gene	43394620	43395210	.	+	.	ID=gene-Tmem38b-dl1;Name=Tmem38b-dl1;origin=de_novo
chr2	AUGUSTUS	gene	43425066	43426485	.	+	.	ID=gene-Tmem203-dl1;Name=Tmem203-dl1;origin=de_novo
chr2	AUGUSTUS	gene	43436632	43437568	.	-	.	ID=gene-Rsl24d1-dl1;Name=Rsl24d1-dl1;origin=de_novo
chr2	AUGUSTUS	gene	44009962	44010279	.	-	.	ID=gene-Cycs;Name=Cycs;origin=de_novo
chr2	AUGUSTUS	gene	44696127	44698645	.	+	.	ID=gene-Dek-dl1;Name=Dek-dl1;origin=de_novo
chr2	AUGUSTUS	gene	45940137	45940742	.	-	.	ID=gene-Cd164;Name=Cd164;origin=de_novo
chr2	AUGUSTUS	gene	47861685	47863838	.	-	.	ID=gene-Cstf3-dl1;Name=Cstf3-dl1;origin=de_novo
chr2	AUGUSTUS	gene	49754026	49754373	.	-	.	ID=gene-Rps26;Name=Rps26;origin=de_novo
chr2	AUGUSTUS	gene	49794340	49795390	.	-	.	ID=gene-Snrpd1-dl3;Name=Snrpd1-dl3;origin=de_novo
chr2	AUGUSTUS	gene	52663140	52663505	.	-	.	ID=gene-Ska2-dl6;Name=Ska2-dl6;origin=de_novo
chr2	AUGUSTUS	gene	58040392	58040691	.	-	.	ID=gene-S100a11-dl2;Name=S100a11-dl2;origin=de_novo
chr2	AUGUSTUS	gene	61504772	61505831	.	-	.	ID=gene-Rplp0-dl4;Name=Rplp0-dl4;origin=de_novo
chr2	AUGUSTUS	gene	62359358	62360301	.	-	.	ID=gene-Rtraf-dl1;Name=Rtraf-dl1;origin=de_novo
chr2	AUGUSTUS	gene	62651897	62653285	.	+	.	ID=gene-Eef1a1-dl15;Name=Eef1a1-dl15;origin=de_novo
chr2	AUGUSTUS	gene	65050434	65052565	.	+	.	ID=gene-Gnai3-dl2;Name=Gnai3-dl2;origin=de_novo
chr2	GeneMark.hmm3	gene	65450787	65452466	.	+	.	ID=gene-Pgam1-dl4;Name=Pgam1-dl4;origin=de_novo
chr2	AUGUSTUS	gene	69052478	69054597	.	+	.	ID=gene-Nampt-dl1;Name=Nampt-dl1;origin=de_novo
chr2	AUGUSTUS	gene	69737815	69741254	.	+	.	ID=gene-Kifbp;Name=Kifbp;origin=de_novo
chr2	AUGUSTUS	gene	70636646	70638515	.	-	.	ID=gene-Kifbp-dl1;Name=Kifbp-dl1;origin=de_novo
chr2	AUGUSTUS	gene	71676362	71679744	.	-	.	ID=gene-Kifbp-dl2;Name=Kifbp-dl2;origin=de_novo
chr2	AUGUSTUS	gene	72767743	72771375	.	-	.	ID=gene-Kifbp-dl3;Name=Kifbp-dl3;origin=de_novo
chr2	AUGUSTUS	gene	74079926	74083524	.	-	.	ID=gene-Osbpl11-dl2;Name=Osbpl11-dl2;origin=de_novo
chr2	AUGUSTUS	gene	74135118	74135665	.	+	.	ID=gene-Sap18-dl3;Name=Sap18-dl3;origin=de_novo
chr2	AUGUSTUS	gene	74508629	74520499	.	+	.	ID=gene-Cd5l-dl1;Name=Cd5l-dl1;origin=de_novo
chr2	AUGUSTUS	gene	76859572	76861437	.	-	.	ID=gene-Kifbp-dl4;Name=Kifbp-dl4;origin=de_novo
chr2	AUGUSTUS	gene	78141613	78141966	.	+	.	ID=gene-Eif4ebp2-dl3;Name=Eif4ebp2-dl3;origin=de_novo
chr2	AUGUSTUS	gene	87958356	87959257	.	-	.	ID=gene-Larp7-dl4;Name=Larp7-dl4;origin=de_novo
chr2	AUGUSTUS	gene	91891150	91893691	.	-	.	ID=gene-Coil-dl1;Name=Coil-dl1;origin=de_novo
chr2	AUGUSTUS	gene	94217920	94219567	.	+	.	ID=gene-Eef1a1-dl16;Name=Eef1a1-dl16;origin=de_novo
chr2	AUGUSTUS	gene	94674530	94675702	.	-	.	ID=gene-Krr1-dl1;Name=Krr1-dl1;origin=de_novo
chr2	AUGUSTUS	gene	94811162	94811665	.	-	.	ID=gene-Bloc1s6-dl1;Name=Bloc1s6-dl1;origin=de_novo
chr2	AUGUSTUS	gene	94945298	94945801	.	+	.	ID=gene-Bloc1s6-dl2;Name=Bloc1s6-dl2;origin=de_novo
